id      |symbol  |title                                                                                               |publicationDate    |providerUrl                   |
17302054|oil#    |The US Oil and Gas Industry's Methane Problem Is Catching up With It                                |2020-09-16 23:44:36|www.desmogblog.com            |
17302018|oil#    |Oil Prices Rise On Hurricane, Crude Draw  OilPrice.com                                              |2020-09-16 23:30:00|oilprice.com                  |
17301922|oil#    |Saxo Bank: Oil Unlikely To Return Above $50 By Year-End  OilPrice.com                               |2020-09-16 23:30:00|oilprice.com                  |
17301927|usdcad  |Chart of the day: USD/CAD                                                                           |2020-09-16 23:29:00|www.fxstreet.com              |
17301885|us100#  |Reginald Hudlin On The Great Unknowns Producing The Virtual Primetime Emmys: "No One Has Done Anythi|2020-09-16 23:24:00|deadline.com                  |
17302506|btcusd  |Hydra's 'Complex Drug Delivery System' in Russia Overshadows Western Darknet Markets  Bitcoin News  |2020-09-16 23:23:28|news.bitcoin.com              |
17301924|us100#  |Facebook attacks VR glasses with price reduction - 16.09.20 - BÖRSE ONLINE                          |2020-09-16 23:13:52|pledgetimes.com               |
17301950|oil#    |Swollen diesel stockpiles threaten oil price recovery                                               |2020-09-16 23:13:00|www.mrt.com                   |
17302330|btcusd  |Bitcoin, Ethereum & Crypto.com - American Wrap: 9/16/2020                                           |2020-09-16 23:09:36|www.benzinga.com              |
17301894|euraud  |AUD/USD Forecast: Once Again Was Unable To Retain Gains Beyond 0.7300                               |2020-09-16 23:09:01|www.benzinga.com              |
17302033|us500#  |Everything Sony Announced In Today's PS5 Event                                                      |2020-09-16 22:50:00|www.kotaku.com.au             |
17301786|us100#  |The Sony PS5 Will Launch November 12 and Start at $US400 ($546)                                     |2020-09-16 22:47:00|www.gizmodo.com.au            |
17302246|oil#    |Dakota Access Oil Pipe Likely Safe From Shutdown Through 2020 - Bloomberg                           |2020-09-16 22:45:00|www.bloomberg.com             |
17301729|wmt.n   |Here are all the big retailers saying they will now be closed on Thanksgiving                       |2020-09-16 22:44:50|finance.yahoo.com             |
17301820|btcusd  |Bitcoin 'Young Investment' Wallets at Highest Level Since February 2018 - CoinDesk                  |2020-09-16 22:44:23|www.coindesk.com              |
17302187|btcusd  |Bitcoin 'Young Investment' Wallets at Highest Level Since February 2018                             |2020-09-16 22:42:00|finance.yahoo.com             |
17301883|us500#  |PS5 Out In U.S. On Nov 12, Costs $US500 ($683) For Main Model                                       |2020-09-16 22:42:00|www.kotaku.com.au             |
17301783|btcusd  |Market Wrap: With Fed Rate Policy Unchanged, Bitcoin Passes $11K; Ether Options Bet on Price Below $|2020-09-16 22:37:40|www.coindesk.com              |
17302501|oil#    |PODCAST: Hurricane season has US base oil production in crosshairs, tightens supply                 |2020-09-16 22:34:32|www.icis.com                  |
17302150|oil#    |A cautious governor confronts an 'unprecedented time' - Casper, WY Oil City News                    |2020-09-16 22:33:08|oilcity.news                  |
17301797|iotausd |Wolves prepare for scrimmage to open 2020 football season                                           |2020-09-16 22:31:19|www.crowleytoday.com          |
17301787|iotausd |School opening talked by board                                                                      |2020-09-16 22:30:06|www.crowleytoday.com          |
17301881|btcusd  |Price analysis 9/16: BTC, ETH, XRP, DOT, BCH, BNB, LINK, CRO, LTC, BSV                              |2020-09-16 22:30:00|cointelegraph.com             |
17301807|iotausd |The great asterism hunt                                                                             |2020-09-16 22:27:59|astronomy.com                 |
17302017|us100#  |Auction of Unusually Complete T. Rex Skeleton Could Smash Sales Record                              |2020-09-16 22:20:00|www.gizmodo.com.au            |
17301748|xrpusd  |Powell's Interest Rate Promise Leaves Barely a Ripple for Investors                                 |2020-09-16 22:18:21|www.courthousenews.com        |
17301824|oil#    |More than 25% of US Gulf oil, gas production offline as Hurricane Sally makes landfall - S&P Global |2020-09-16 22:17:00|www.spglobal.com              |
17301801|eurgbp  |GBP/USD Price Analysis: The channel top rejection could lead to a push lower                        |2020-09-16 22:16:00|www.fxstreet.com              |
17301839|oil#    |BLM offers New Mexico public land for oil and gas, reports no impact on environment                 |2020-09-16 22:05:24|www.currentargus.com          |
17301817|eurgbp  |GBP/USD Forecast: Brexit brought relief to Pound bulls                                              |2020-09-16 22:00:00|www.fxstreet.com              |
17301877|oil#    |Oil Tanker Industry Is In An Ocean Of Trouble  OilPrice.com                                         |2020-09-16 22:00:00|oilprice.com                  |
17301837|oil#    |Swollen Diesel Stockpiles Threaten Oil Price Recovery - Bloomberg                                   |2020-09-16 21:59:00|www.bloomberg.com             |
17302300|usdcad  |USD/CAD continues to tread dynamic trendline support, bulls eye 1.33 area                           |2020-09-16 21:58:00|www.fxstreet.com              |
17301705|xrpusd  |Mojaloop: Making a Extra Financially Inclusive Future  Fintech Zoom - World Finance                 |2020-09-16 21:55:17|fintechzoom.com               |
17301880|xrpusd  |Ripple CEO criticizes India's looming crypto ban                                                    |2020-09-16 21:49:00|cointelegraph.com             |
17302016|eurusd  |EUR/USD: Eyes resistance at 1.1917                                                                  |2020-09-16 21:48:00|currencylive.com              |
17301761|xauusd  |Gold Price Analysis: XAU/USD needs to top $1,969 after the Fed's blow - Confluence Detector         |2020-09-16 21:45:00|www.fxstreet.com              |
17301661|us100#  |A jewellery designer created earrings that hold AirPods in place because she kept losing them while |2020-09-16 21:34:17|www.businessinsider.com.au    |
17302094|oil#    |BP's Oil Trading Business Estimated To Return $2.5 Billion A Year  OilPrice.com                     |2020-09-16 21:30:00|oilprice.com                  |
17302318|iotausd |Local government makes halting progress on recreational marijuana                                   |2020-09-16 21:23:16|www.hastingsbanner.com        |
17301823|eurusd  |EURUSD remains in a trading range                                                                   |2020-09-16 21:19:00|www.cityindex.co.uk           |
17301941|xrpusd  |Virtual story slam event planned  Yadkin Ripple                                                     |2020-09-16 21:18:47|www.yadkinripple.com          |
17301687|us100#  |The 33 longest-running reality TV shows of all time                                                 |2020-09-16 21:13:00|www.businessinsider.com.au    |
17302297|euraud  |AUD/USD: 2020 High Eyed Post RBA Minutes                                                            |2020-09-16 21:10:00|currencylive.com              |
17301528|euraud  |AUD/USD looks like it could break lower on the 1-hour chart post FOMC but the support looks firm    |2020-09-16 21:07:00|www.fxstreet.com              |
17301556|oil#    |The pandemic and green energy leave oil's supermajors at a crossroads                               |2020-09-16 20:59:44|www.worldoil.com              |
17301989|oil#    |Oil prices rise as U.S. crude supplies post a weekly decline and Hurricane Sally curtails production|2020-09-16 20:55:00|www.marketwatch.com           |
17302181|oil#    |Oil prices rally as U.S. crude supplies post a weekly decline and Hurricane Sally curtails productio|2020-09-16 20:55:00|www.marketwatch.com           |
17301543|usdjpy  |USDJPY stays below 105.09. Sellers remain in control                                                |2020-09-16 20:50:28|www.forexlive.com             |
17301702|oil#    |Worldwide Fish Oil Industry to 2027 - Featuring Omega Protein, FMC & Copeinca Among Others          |2020-09-16 20:45:00|www.prnewswire.com            |
17302295|oil#    |Manlius Oil Acquired by Growmark, FS Companies - CStore Decisions                                   |2020-09-16 20:33:18|cstoredecisions.com           |
17302163|lmt.n   |Is Lockheed Stock A Buy Right Now? Here&#39;s What Earnings, Chart Say About LMT                    |2020-09-16 20:32:54|finance.yahoo.com             |
17301478|lmt.n   |Is Lockheed Stock A Buy Right Now? Here's What Earnings, Chart Say About LMT                        |2020-09-16 20:32:54|finance.yahoo.com             |
17302238|xrpusd  |EMS staff presented with COVID service pins  Yadkin Ripple                                          |2020-09-16 20:31:42|www.yadkinripple.com          |
17301542|eurusd  |EURUSD runs higher and moves back down (prints a new low)                                           |2020-09-16 20:29:24|www.forexlive.com             |
17301990|btcusd  |Federal Reserve Now Targets Inflation Above 2%, Bitcoin Breaks $11k - CoinDesk                      |2020-09-16 20:26:26|www.coindesk.com              |
17301580|btcusd  |Federal Reserve Now Targets Inflation Above 2%, Bitcoin Breaks $11K - CoinDesk                      |2020-09-16 20:26:26|www.coindesk.com              |
17302192|usdjpy  |USD/JPY hardly moves as the Fed fail to inspire any volatility                                      |2020-09-16 20:23:00|www.fxstreet.com              |
17301665|eurusd  |EUR/USD back to square one on benign FOMC statement                                                 |2020-09-16 20:19:00|www.fxstreet.com              |
17301567|eurgbp  |Pound Sterling Price News and Forecast: GBP/USD main level is the previous distribution point of con|2020-09-16 20:12:00|www.fxstreet.com              |
17301612|xauusd  |Gold Price News and Forecast: XAU/USD is having a good session moving 0.60% higher on Wednesday     |2020-09-16 20:10:00|www.fxstreet.com              |
